epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60801.75000,799826469.1826417446136475,-432316.2164616308291443,172967.5611109836318064,34013.7800507922656834,-0.3568347411248222,-0.7824764699652470,-0.3594800605789985
60802.00000,799848069.1826417446136475,-439513.3765018771518953,155795.2832991323666647,26265.9369395421963418,-0.3094575960304020,-0.8073325710766868,-0.3578464815629217
60802.25000,799869669.1826417446136475,-445679.8616738601704128,138100.2244979876559228,18557.5521062087245809,-0.2613966195164453,-0.8308786551799301,-0.3558323127295944
60802.50000,799891269.1826417446136475,-450800.5488335833651945,119910.9347467440675246,10896.4790749974235951,-0.2126186609479973,-0.8530898613579911,-0.3534711794582754
60802.75000,799912869.1826417446136475,-454859.5657087952713482,101256.5904427538043819,3289.8669708370757689,-0.1630875415100570,-0.8739330341515397,-0.3507947956849090
60803.00000,799934469.1826417446136475,-457840.2273226457182318,82167.1751922301336890,-4255.8063825135423031,-0.1127642048921078,-0.8933665483710305,-0.3478337511486773
60803.25000,799956069.1826417446136475,-459724.9743423924082890,62673.6658586673074751,-11734.7203609721782414,-0.0616067399956856,-0.9113399935465848,-0.3446184885020546
60803.50000,799977669.1826417446136475,-460495.3102597626857460,42808.2275247988654883,-19141.7209074505044555,-0.0095702445402930,-0.9277936510534988,-0.3411805056964261
60803.75000,799999269.1826417446136475,-460131.7335962267825380,22604.4227957777111442,-26472.3586812730136444,0.0433935051144757,-0.9426576707015885,-0.3375538264327546
60804.00000,800020869.1826417446136475,-458613.6605631618876942,2097.4432868842354765,-33722.9623232661615475,0.0973366134854872,-0.9558508138643946,-0.3337767907128174
60804.25000,800042469.1826417446136475,-455919.3328768897335976,-18675.6253995307597506,-40890.7544061972730560,0.1523158848872175,-0.9672785709889445,-0.3298942278525509
60804.50000,800064069.1826417446136475,-452025.7049582668696530,-39675.4888599921760033,-47974.0190905251729419,0.2083939121892437,-0.9768303737750961,-0.3259600834794861
60804.75000,800085669.1826417446136475,-446908.3049679213436320,-60860.2555650692447671,-54972.3321033675965737,0.2656403984490359,-0.9843754956910777,-0.3220405753654977
60805.00000,800107269.1826417446136475,-440541.0658731749863364,-82184.9407499395601917,-61886.8651866424916079,0.3241335748484294,-0.9897570556384321,-0.3182179409543713
60805.25000,800128869.1826417446136475,-432896.1275779632851481,-103600.8130978589178994,-68720.7781048531032866,0.3839613831043587,-0.9927832959990659,-0.3145947932103951
60805.50000,800150469.1826417446136475,-423943.6218552137725055,-125054.5136461393121863,-75479.7105778140394250,0.4452217258383446,-0.9932149951711949,-0.3112989847728402
60805.75000,800172069.1826417446136475,-413651.4732868803548627,-146486.8479586363828275,-82172.3819262404576875,0.5080204325713430,-0.9907475256033786,-0.3084886258826538
60806.00000,800193669.1826417446136475,-401985.2897920450195670,-167831.1171671243500896,-88811.2936439466575393,0.5724644547967198,-0.9849857953201551,-0.3063563889728992
60806.25000,800215269.1826417446136475,-388908.4886407196172513,-189010.8155412031919695,-95413.5019341816077940,0.6386459370581919,-0.9754104297404762,-0.3051312600607635
60806.50000,800236869.1826417446136475,-374382.9266538794036023,-209936.4971098218229599,-102001.3705017511820188,0.7066099720216905,-0.9613347945490563,-0.3050741665976133
60806.75000,800258469.1826417446136475,-358370.4977713149273768,-230501.6404928000702057,-108603.1085364319296787,0.7762951294621042,-0.9418563478613997,-0.3064610969329941
60807.00000,800280069.1826417446136475,-340836.4354953704751097,-250577.5030568577931263,-115252.7202709532430163,0.8474325815968321,-0.9158149952497947,-0.3095434312295615
60807.25000,800301669.1826417446136475,-321755.3615820294362493,-270007.4039639621041715,-121988.7283747165784007,0.9193913438448187,-0.8817889798457107,-0.3144716229577454
60807.50000,800323269.1826417446136475,-301121.2486967903678305,-288601.8155338476644829,-128850.7355100672575645,0.9909742136754776,-0.8381859140042398,-0.3211701082514011
60807.75000,800344869.1826417446136475,-278961.9155592115130275,-306137.1715906364843249,-135872.7786523431132082,1.0602170425638948,-0.7835098659697117,-0.3291693185175900
60808.00000,800366469.1826417446136475,-255356.6826191560248844,-322362.9390374377835542,-143073.0075148705509491,1.1243270949528144,-0.7168619327963806,-0.3374476500679551
60808.25000,800388069.1826417446136475,-230452.0422018052486237,-337021.5165705308318138,-150441.0814259634935297,1.1799619705580220,-0.6385954889277857,-0.3444027400952977
60808.50000,800409669.1826417446136475,-204466.3855446055531502,-349881.2723920936696231,-157927.6267812415317167,1.2239615427832820,-0.5508041742855443,-0.3480881498126044
60808.75000,800431269.1826417446136475,-177675.6248570284515154,-360774.1844056856352836,-165441.9181629303202499,1.2543130802440510,-0.4571952218447818,-0.3467188565851440
60809.00000,800452869.1826417446136475,-150380.3419093540287577,-369622.2882550008944236,-172861.4224845392745920,1.2707957029752410,-0.3622055920693370,-0.3392079686131110
60809.25000,800474469.1826417446136475,-122866.7869532512413571,-376440.4891742902109399,-180050.2414840962737799,1.2748752843247806,-0.2698126331703503,-0.3254103090900064
60809.50000,800496069.1826417446136475,-95377.5484232252201764,-381316.7176112310262397,-186878.4112180856463965,1.2689835662907221,-0.1827210350188209,-0.3059686201276858
60809.75000,800517669.1826417446136475,-68099.8377346679626498,-384381.7540488794911653,-193235.0689313927432522,1.2556968281412291,-0.1022199720889750,-0.2819431533358069
60810.00000,800539269.1826417446136475,-41168.7923821468648384,-385781.6683475783211179,-199033.5406788636464626,1.2372031503429635,-0.0285103264903225,-0.2544664057415694
60810.25000,800560869.1826417446136475,-14678.3850299217192514,-385659.2307016320410185,-204210.4212045412277803,1.2151187685266642,0.0388424451296433,-0.2245387633345777
60810.50000,800582469.1826417446136475,11306.3830417686967849,-384144.3804566654143855,-208721.7446143178967759,1.1905269965657521,0.1005427997185673,-0.1929558413262762
60810.75000,800604069.1826417446136475,36739.2507813207266736,-381351.0634468387579545,-212538.5217689426790457,1.1641023250119162,0.1573405919142986,-0.1603132248279931
60811.00000,800625669.1826417446136475,61585.2859948475816054,-377377.6095720110461116,-215642.7784172797692008,1.1362388184773986,0.2099206067253324,-0.1270420706150732
60811.25000,800647269.1826417446136475,85815.9853412798693171,-372308.6612541804206558,-218024.4448871810163837,1.1071520044793020,0.2588626250590723,-0.0934495486548935
60811.50000,800668869.1826417446136475,109406.2385089645540575,-366217.5221896488801576,-219679.0669561752292793,1.0769500759688904,0.3046379227055430,-0.0597535403640461
60811.75000,800690469.1826417446136475,132332.5463714317011181,-359168.3860190773266368,-220606.1778259492130019,1.0456800161128463,0.3476213760611745,-0.0261091180032456
60812.00000,800712069.1826417446136475,154572.0307378636789508,-351218.2399142206413671,-220808.1591940127545968,1.0133559206228531,0.3881082311593725,0.0073723960950111
60812.25000,800733669.1826417446136475,176101.9199135641392786,-342418.4044036509003490,-220289.4489204974379390,0.9799756000966456,0.4263305023342007,0.0406101061520355
60812.50000,800755269.1826417446136475,196899.3069826696009841,-332815.7419696310535073,-219055.9893818544805981,0.9455298220592686,0.4624710823067117,0.0735443363422904
60812.75000,800776869.1826417446136475,216941.0553677594871260,-322453.5902419787016697,-217114.8420607555599418,0.9100070879466412,0.4966751302243339,0.1061302632074151
60813.00000,800798469.1826417446136475,236203.7766406728769653,-311372.4771486546378583,-214473.9176190661382861,0.8733957848220344,0.5290589307185504,0.1383334624224900
60813.25000,800820069.1826417446136475,254663.8371527018316556,-299610.6684512562351301,-211141.7874570022977423,0.8356848476636117,0.5597166273892074,0.1701267297808935
60813.50000,800841669.1826417446136475,272297.3693537710933015,-287204.5889140914077871,-207127.5542208009574097,0.7968636179445903,0.5887252583696566,0.2014877435518710
60813.75000,800863269.1826417446136475,289080.2752079038182274,-274189.1495686038979329,-202440.7664204115571920,0.7569213040286149,0.6161484732746160,0.2323972788175446
60814.00000,800884869.1826417446136475,304988.2158693070523441,-260598.0060734120197594,-197091.3674582740641199,0.7158462772874227,0.6420392422466050,0.2628377809731987
60814.25000,800906469.1826417446136475,319996.5856204407755286,-246463.7671944583125878,-191089.6727943799342029,0.6736253345289530,0.6664418010360139,0.2927921695205190
60814.50000,800928069.1826417446136475,334080.4701772622647695,-231818.1677933970058803,-184446.3712733706342988,0.6302429959299121,0.6893930191529402,0.3222427852776497
60814.75000,800949669.1826417446136475,347214.5905363307101652,-216692.2171852761821356,-177172.5481969252577983,0.5856808720075020,0.7109233328144813,0.3511704214311745
60815.00000,800971269.1826417446136475,359373.2340253487927839,-201116.3310546747234184,-169279.7288095965632237,0.5399171128348823,0.7310573498588947,0.3795533964655173
60815.25000,800992869.1826417446136475,370530.1743694983306341,-185120.4530938184179831,-160779.9416424358496442,0.4929259414651559,0.7498142084294325,0.4073666380218611
60815.50000,801014469.1826417446136475,380658.5825554011971690,-168734.1709637758322060,-151685.8017525854811538,0.4446772673904964,0.7672077534175135,0.4345807530959730
60815.75000,801036069.1826417446136475,389730.9301420808187686,-151986.8299346498097293,-142010.6143906453507952,0.3951363722351526,0.7832465829573950,0.4611610627942503
60816.00000,801057669.1826417446136475,397718.8864701887941919,-134907.6465122267254628,-131768.5000964665377978,0.3442636570291100,0.7979340104751990,0.4870665795501342
60816.25000,801079269.1826417446136475,404593.2109559323871508,-117525.8234102713613538,-120974.5427355783613166,0.2920144372095007,0.8112679850158967,0.5122489010816672
60816.50000,801100869.1826417446136475,410323.6413117096526548,-99870.6663084155879915,-109644.9626137695595389,0.2383387669307565,0.8232410130276454,0.5366509879373323
60816.75000,801122469.1826417446136475,414878.7780693504610099,-81971.7018725578527665,-97797.3176514898514142,0.1831812675074938,0.8338401277165812,0.5602057788237597
60817.00000,801144069.1826417446136475,418225.9651408777572215,-63858.7954710193662322,-85450.7367872145841829,0.1264809253036922,0.8430469566787144,0.5828345779671501
60817.25000,801165669.1826417446136475,420331.1652687083114870,-45562.2658708058443153,-72626.1915076972509269,0.0681708115428527,0.8508379437090102,0.6044451181984094
60817.50000,801187269.1826417446136475,421158.8280262030311860,-27112.9929375208739657,-59346.8139477947261184,0.0081776606665052,0.8571847849664317,0.6249291571314168
60817.75000,801208869.1826417446136475,420671.7464674351504073,-8542.5130554613169807,-45638.2737909692950780,-0.0535787740028652,0.8620551394803052,0.6441593934020606
60818.00000,801230469.1826417446136475,418830.8965952457510866,10116.9042368597747554,-31529.2318748159341339,-0.1171866837665442,0.8654136648941562,0.6619853835754688
60818.25000,801252069.1826417446136475,415595.2516639225068502,28832.2057445453756372,-17051.8969197300320957,-0.1827435866504566,0.8672234014835034,0.6782279795676308
60818.50000,801273669.1826417446136475,410921.5614356656442396,47569.5374956175146508,-2242.7246062438962326,-0.2503581957151922,0.8674474642306697,0.6926715648598084
60818.75000,801295269.1826417446136475,404764.0860590636730194,66294.2661510721809464,12856.6825681331138185,-0.3201527282528204,0.8660508746640621,0.7050530103070063
60819.00000,801316869.1826417446136475,397074.2778845014981925,84971.0380956736771623,28198.3876777879959263,-0.3922653227214606,0.8630021197010297,0.7150457564589374
60819.25000,801338469.1826417446136475,387800.4178228178061545,103563.8620695645222440,43726.5154204443897470,-0.4668515842342463,0.8582735763728677,0.7222367326884281
60819.50000,801360069.1826417446136475,376887.2468508446472697,122036.1748250781383831,59375.0449170426581986,-0.5440829305716366,0.8518391478445191,0.7260929915024218
60819.75000,801381669.1826417446136475,364275.7092526130145416,140350.8002238577464595,75064.7367660950549180,-0.6241367422761471,0.8436661102698719,0.7259142552380263
60820.00000,801403269.1826417446136475,349903.0805965104373172,158469.6259440485155210,90698.8505540367186768,-0.7071683417877803,0.8336960382255602,0.7207679649603550
60820.25000,801424869.1826417446136475,333704.0537432940909639,176352.6803874470060691,106157.2674935286922846,-0.7932462826751806,0.8218067229366884,0.7094073153072979
60820.50000,801446469.1826417446136475,315613.8856417353963479,193956.0848403045674786,121288.7587509839067934,-0.8822198944815046,0.8077441625238218,0.6901856314006457
60820.75000,801468069.1826417446136475,295575.5196786824380979,211228.1192683205008507,135901.7270288349827752,-0.9734759796665726,0.7910149186844700,0.6610122963475694
60821.00000,801489669.1826417446136475,273553.5102915104362182,228102.5604112126748078,149755.3349386281042825,-1.0655497650851518,0.7707449734207799,0.6194572604837855
60821.25000,801511269.1826417446136475,249557.6744552832678892,244489.0356431835389230,162556.1203538523695897,-1.1556335383315712,0.7455602580903052,0.5631908557026005
60821.50000,801532869.1826417446136475,223676.4264489219931420,260262.2437831432907842,173969.5339206276694313,-1.2392394376817917,0.7136334845816316,0.4909442340251391
60821.75000,801554469.1826417446136475,196111.0167610484641045,275255.8474718898069113,183657.2714097997231875,-1.3105584784113429,0.6730998900267383,0.4038662310957878
60822.00000,801576069.1826417446136475,167189.7557833953178488,289269.9631526895682327,191341.4427440994186327,-1.3639812526969883,0.6228717248506762,0.3064528481716934
60822.25000,801597669.1826417446136475,137339.9646456938644405,302097.0075684265466407,196873.0956581663922407,-1.3962944518033009,0.5634090227592750,0.2058629167089758
60822.50000,801619269.1826417446136475,107019.2212534484133357,313557.3201066986075602,200265.9775397917837836,-1.4079644933117390,0.4967634600443060,0.1095351401699541
60822.75000,801640869.1826417446136475,76639.8468871528893942,323526.0766747040906921,201674.5910043446056079,-1.4024551360155448,0.4257889878721885,0.0227644321297271
60823.00000,801662469.1826417446136475,46523.6168588681102847,331939.7851230602245778,201335.3206987839657813,-1.3843634415628261,0.3531752192162001,-0.0521527625660546
60823.25000,801684069.1826417446136475,16895.6774384293203184,338785.9616317686159164,199506.8242133371240925,-1.3578534411174934,0.2809125818612868,-0.1152717309046763
60823.50000,801705669.1826417446136475,-12097.4764949391337723,344086.7975187501288019,196431.3057302634697407,-1.3260048368997537,0.2102403717507095,-0.1678840880918172
60823.75000,801727269.1826417446136475,-40363.9854531100500026,347884.7035307158948854,192317.8430441340024117,-1.2908317294279281,0.1418281745272121,-0.2116574987049471
60824.00000,801748869.1826417446136475,-67846.3798296538006980,350232.3176312333671376,187339.8443050333007704,-1.2535546702903257,0.0759846658249104,-0.2481798057129998
60824.25000,801770469.1826417446136475,-94507.5595337299164385,351186.5081018178025261,181638.9736572431284003,-1.2148805412521839,0.0128135521104254,-0.2787900892058751
60824.50000,801792069.1826417446136475,-120322.0841757018788485,350805.0861392375663854,175330.9301035550597589,-1.1752099158339213,-0.0476895300577864,-0.3045564200036877
60824.75000,801813669.1826417446136475,-145271.1099207429797389,349145.1196585850557312,168510.9752867599599995,-1.1347699540906848,-0.1055825314907947,-0.3263108532904603
60825.00000,801835269.1826417446136475,-169339.5701935384422541,346262.1214928582194261,161258.5104377882089466,-1.0936929248573326,-0.1609481235728656,-0.3446979310897881
60825.25000,801856869.1826417446136475,-192514.6484721942106262,342209.6928561800741591,153640.6302823084697593,-1.0520601875757785,-0.2138789375160485,-0.3602193639805284
60825.50000,801878469.1826417446136475,-214784.9608964211947750,337039.3974856719141826,145714.8035939020628575,-1.0099258138911926,-0.2644701454373174,-0.3732699530707067
60825.75000,801900069.1826417446136475,-236140.1133488170744386,330800.7516553965979256,137530.8745650473865680,-0.9673287722278471,-0.3128157205433125,-0.3841647456501958
60826.00000,801921669.1826417446136475,-256570.4479265305853914,323541.2732343489769846,129132.5588557773444336,-0.9242989288802862,-0.3590064944061188,-0.3931589642754904
60826.25000,801943269.1826417446136475,-276066.8804160871077329,315306.5622131074196659,120558.5714421883167233,-0.8808598334798720,-0.4031290816553142,-0.4004624445116897
60826.50000,801964869.1826417446136475,-294620.7786560606909916,306140.3993507850682363,111843.4882656339614186,-0.8370299131576492,-0.4452652286373363,-0.4062500637980302
60826.75000,801986469.1826417446136475,-312223.8577259964076802,296084.8562847115099430,103018.4153491367615061,-0.7928229370853608,-0.4854913813803461,-0.4106693025793681
60827.00000,802008069.1826417446136475,-328868.0814952994696796,285180.4134892311412841,94111.5178029892413178,-0.7482481906743419,-0.5238783809751679,-0.4138457737531163
60827.25000,802029669.1826417446136475,-344545.5668281486723572,273466.0838347342796624,85148.4457839240931207,-0.7033105699477141,-0.5604912451616597,-0.4158873177214290
60827.50000,802051269.1826417446136475,-359248.4898427684674971,260979.5401227222755551,76152.6835719292139402,-0.6580106859117242,-0.5953890160908051,-0.4168870845422069
60827.75000,802072869.1826417446136475,-372968.9948231723974459,247757.2453094473166857,67145.8402569197787670,-0.6123450073423901,-0.6286246620899626,-0.4169258993040752
60828.00000,802094469.1826417446136475,-385699.1066331104375422,233834.5843510147533379,58147.8951396581105655,-0.5663060407584152,-0.6602450236150484,-0.4160741189201505
60828.25000,802116069.1826417446136475,-397430.6473012143396772,219245.9968391241563950,49177.4071477343313745,-0.5198825334951430,-0.6902907936962173,-0.4143931274938447
60828.50000,802137669.1826417446136475,-408155.1570718918228522,204025.1097551490529440,40251.6948875091184163,-0.4730596813663096,-0.7187965226388644,-0.4119365751500731
60828.75000,802159269.1826417446136475,-417863.8198208012036048,188204.8699822155758739,31386.9919934069439478,-0.4258193213391269,-0.7457906365254252,-0.4087514366088891
60829.00000,802180869.1826417446136475,-426547.3922973904409446,171817.6763490073499270,22598.5810439596680226,-0.3781400906548145,-0.7712954579278793,-0.4048789459389178
60829.25000,802202469.1826417446136475,-434196.1362803323427215,154895.5113230400893372,13900.9082183901919052,-0.3299975341474142,-0.7953272166679225,-0.4003554512688093
60829.50000,802224069.1826417446136475,-440799.7523293070844375,137470.0726991688716225,5307.6800316181752351,-0.2813641417888995,-0.8178960366028332,-0.3952132250104661
60829.75000,802245669.1826417446136475,-446347.3134249635622837,119572.9059793086635182,-3168.0572344673814769,-0.2322092974872457,-0.8390058818439211,-0.3894812608194645
60830.00000,802267269.1826417446136475,-450827.1963582823518664,101235.5385344322130550,-11513.8554377554555685,-0.1824991181481246,-0.8586544414549757,-0.3831860870286006
60830.25000,802288869.1826417446136475,-454227.0082441932172514,82489.6171657495433465,-19717.8205070886724570,-0.1321961588259234,-0.8768329247694866,-0.3763526274260228
60830.50000,802310469.1826417446136475,-456533.5049687467399053,63367.0513834568409948,-27768.5877824670824339,-0.0812589555239644,-0.8935257290609465,-0.3690051438435152
60830.75000,802332069.1826417446136475,-457732.4977117653470486,43900.1657120394811500,-35655.3189578110977891,-0.0296413722751953,-0.9087099254504619,-0.3611683012280585
60831.00000,802353669.1826417446136475,-457808.7429109188960865,24121.8657316680692020,-43367.7237900037507643,0.0227082857742493,-0.9223544855495274,-0.3528684050135426
60831.25000,802375269.1826417446136475,-456745.8101721609127708,4065.8245982568641921,-50896.1109450172880315,0.0758484345119274,-0.9344191366164420,-0.3441348731926394
60831.50000,802396869.1826417446136475,-454525.9217433466110379,-16233.3002911426192441,-58231.4738677476780140,0.1298456877598692,-0.9448526826679349,-0.3350020220366343
60831.75000,802418469.1826417446136475,-451129.7564214605372399,-36739.6065630197190330,-65365.6194897020177450,0.1847766757619150,-0.9535905556157728,-0.3255112654533582
60832.00000,802440069.1826417446136475,-446536.2105176033801399,-57415.6219632706270204,-72291.3500119096861454,0.2407301971499747,-0.9605512552171508,-0.3157138531328941
60832.25000,802461669.1826417446136475,-440722.1093882715795189,-78221.8863150952965952,-79002.7110002182889730,0.2978096202755279,-0.9656311883072534,-0.3056743001217836
60832.50000,802483269.1826417446136475,-433661.8663383920793422,-99116.3986918896844145,-85495.3225986524776090,0.3561352966577304,-0.9686972135518015,-0.2954746840809128
60832.75000,802504869.1826417446136475,-425327.0936299671302550,-120053.8704007895867107,-91766.8145825044339290,0.4158464596135771,-0.9695759303920626,-0.2852199914448015
60833.00000,802526469.1826417446136475,-415686.1868616306455806,-140984.7002103382255882,-97817.3895209593028994,0.4771015537119410,-0.9680384305200170,-0.2750446468994748
60833.25000,802548069.1826417446136475,-404703.9358451069565490,-161853.5571019042690750,-103650.5397276044532191,0.5400750160991407,-0.9637789209424779,-0.2651201937267876
60833.50000,802569669.1826417446136475,-392341.2732339351205155,-182597.4196443081891630,-109273.9390705695113866,0.6049469793541215,-0.9563855210144345,-0.2556636726645159
60833.75000,802591269.1826417446136475,-378555.3729845558991656,-203142.8886487571871839,-114700.5122675112506840,0.6718799227063272,-0.9453021015193546,-0.2469453341282869
60834.00000,802612869.1826417446136475,-363300.4753239009878598,-223402.5851876017986797,-119949.6374830414861208,0.7409728521428393,-0.9297822787879633,-0.2392925297549106
60834.25000,802634469.1826417446136475,-346530.0604719423572533,-243270.5240016962052323,-125048.3388344502891414,0.8121797585290466,-0.9088424699167299,-0.2330834905065861
60834.50000,802656069.1826417446136475,-328201.3044966313755140,-262616.6181388892000541,-130032.1414543906139443,0.8851776027562552,-0.8812330078241852,-0.2287200322971288
60834.75000,802677669.1826417446136475,-308283.0103691663243808,-281281.0870023878524080,-134944.9699898081598803,0.9591770245407305,-0.8454667459713834,-0.2265633757302794
60835.00000,802699269.1826417446136475,-286768.0806003236211836,-299070.6584363264846615,-139837.1154947575705592,1.0326993192360077,-0.7999687579098309,-0.2268175675255497
60835.25000,802720869.1826417446136475,-263690.4551690218504518,-315759.9517539647058584,-144760.1008351093623787,1.1034077225291756,-0.7434154189583106,-0.2293619737083356
60835.50000,802742469.1826417446136475,-239143.6424591083195992,-331102.3910018210881390,-149757.7442729296453763,1.1681617418209027,-0.6752676358207208,-0.2335798691881458
60835.75000,802764069.1826417446136475,-213293.9825352581974585,-344853.4623285809648223,-154854.4100321828154847,1.2234717000339028,-0.5963354713993879,-0.2382912945559575
60836.00000,802785669.1826417446136475,-186379.5772151899873279,-356803.4571578747127205,-160044.0589405815699138,1.2663417140169642,-0.5090263198275747,-0.2419086888967311
60836.25000,802807269.1826417446136475,-158689.7552284171106294,-366809.1577580405864865,-165285.2698054009524640,1.2951437616828614,-0.4169722174032376,-0.2428187941657584
60836.50000,802828869.1826417446136475,-130530.0813416441524168,-374811.1096276880707592,-170505.4584924831578974,1.3100080844543776,-0.3241249441678463,-0.2398110124592862
60836.75000,802850469.1826417446136475,-102186.5134269412374124,-380829.9061041936511174,-175612.6597092945012264,1.3125208306257163,-0.2338141152962922,-0.2323180878645416
60837.00000,802872069.1826417446136475,-73901.3819839651114307,-384946.2260745122330263,-180509.5356009300739970,1.3050062617757459,-0.1482346365338123,-0.2203856499687182
60837.25000,802893669.1826417446136475,-45865.2483602852153126,-387275.5418702681781724,-185104.6000457148475107,1.2898390780806128,-0.0684463833980540,-0.2044704076245978
60837.50000,802915269.1826417446136475,-18220.7914978460030397,-387946.5089324527652934,-189318.6045626177219674,1.2690359536775293,0.0053303133003394,-0.1852151434081467
60837.75000,802936869.1826417446136475,8927.6379381858569104,-387086.6493466303800233,-193086.6579683790914714,1.2441249985141127,0.0733672580044266,-0.1632860237513593
60838.00000,802958469.1826417446136475,35503.6604967683888390,-384814.8247388240997680,-196357.6705632180965040,1.2161817991718291,0.1361584126239432,-0.1392857287094586
60838.25000,802980069.1826417446136475,61450.1180146091282950,-381238.4131283886381425,-199092.5644213405612390,1.1859284954735645,0.1942530317284704,-0.1137216853453209
60838.50000,803001669.1826417446136475,86722.5732077015563846,-376453.1565675071906298,-201262.1650972338975407,1.1538366540641476,0.2481701262690084,-0.0870047150052912
60838.75000,803023269.1826417446136475,111284.8411610601615394,-370544.2543024112819694,-202845.2286335202807095,1.1202107355609370,0.2983639925482280,-0.0594607400697301
60839.00000,803044869.1826417446136475,135106.0691909356974065,-363587.8698280152748339,-203826.7711761588871013,1.0852482224948059,0.3452171953055252,-0.0313460319660969
60839.25000,803066469.1826417446136475,158158.8929563315759879,-355652.6331938327639364,-204196.7243967892136425,1.0490799863601086,0.3890461961308267,-0.0028617098849343
60839.50000,803088069.1826417446136475,180418.2982600227987859,-346800.9628443261608481,-203948.8811613376019523,1.0117961156627830,0.4301114931716470,0.0258339888030727
60839.75000,803109669.1826417446136475,201860.9262781100405846,-337090.1581883911858313,-203080.0798496042552870,0.9734618220156390,0.4686282803495421,0.0546158563724389
60840.00000,803131269.1826417446136475,222464.6473931651853491,-326573.2729312623268925,-201589.5778747178555932,0.9341268857975732,0.5047759270291456,0.0833839820942148
60840.25000,803152869.1826417446136475,242208.2916495568642858,-315299.8018413376412354,-199478.5730836173461284,0.8938310351865445,0.5387057411983002,0.1120577209022100
60840.50000,803174469.1826417446136475,261071.4662691350386012,-303316.2186542711569928,-196749.8406737383047584,0.8526068383637933,0.5705470146565540,0.1405709732193358
60840.75000,803196069.1826417446136475,279034.4183010378619656,-290666.4001242117374204,-193407.4607605160272215,0.8104811212569883,0.6004115616393157,0.1688684587214277
60841.00000,803217669.1826417446136475,296077.9179134572623298,-277391.9659202526672743,-189456.6180125453392975,0.7674755449891166,0.6283970186227361,0.1969027427796287
60841.25000,803239269.1826417446136475,312183.1487870746641420,-263532.5582651420845650,-184903.4589673718146514,0.7236067347965031,0.6545891631178801,0.2246318380108485
60841.50000,803260869.1826417446136475,327331.5986777979414910,-249126.0800578662310727,-179754.9961708967166487,0.6788861978918770,0.6790634733166465,0.2520172526396280
60841.75000,803282469.1826417446136475,341504.9472754655289464,-234208.9058246346830856,-174019.0504921039100736,0.6333201728854642,0.7018861113002692,0.2790223929460206
60842.00000,803304069.1826417446136475,354684.9508619867847301,-218816.0763086494698655,-167704.2247527219587937,0.5869094945936911,0.7231144766782351,0.3056112519193160
60842.25000,803325669.1826417446136475,366853.3246712618274614,-202981.4846584185143001,-160819.9030638260592241,0.5396495222986032,0.7427974484689429,0.3317473326780306
60842.50000,803347269.1826417446136475,377991.6246328513370827,-186738.0598843168409076,-153376.2712584018008783,0.4915301572730167,0.7609754103211238,0.3573927655505575
60842.75000,803368869.1826417446136475,388081.1305719898664393,-170117.9513968780229334,-145384.3546234792156611,0.4425359612176856,0.7776801369760078,0.3825075835759801
60843.00000,803390469.1826417446136475,397102.7330798564362340,-153152.7169033905374818,-136856.0698623142379802,0.3926463772193880,0.7929346066941614,0.4070491241775295
60843.25000,803412069.1826417446136475,405036.8262151856906712,-135873.5146565982722677,-127804.2888984625024023,0.3418360471111070,0.8067527942387741,0.4309715258591248
60843.50000,803433669.1826417446136475,411863.2079899226082489,-118311.2999590663821436,-118242.9128043399832677,0.2900752121318893,0.8191394910329449,0.4542252888744446
60843.75000,803455269.1826417446136475,417560.9902341350098141,-100497.0248904126929119,-108186.9548111073672771,0.2373301767408539,0.8300901928599359,0.4767568683796102
60844.00000,803476869.1826417446136475,422108.5189172764657997,-82461.8394071902876021,-97652.6320454063825309,0.1835638075572812,0.8395910907781589,0.4985082677380946
60844.25000,803498469.1826417446136475,425483.3052969063865021,-64237.2912272007233696,-86657.4663535469298949,0.1287360298480650,0.8476191979670810,0.5194165979443666
60844.50000,803520069.1826417446136475,427661.9673288966878317,-45855.5212241249028011,-75220.3953408576926449,0.0728042715468472,0.8541426438605955,0.5394135655978044
60844.75000,803541669.1826417446136475,428620.1795195741578937,-27349.4503745399815671,-63361.8956356769267586,0.0157237881058351,0.8591211677351275,0.5584248446831037
60845.00000,803563269.1826417446136475,428332.6277215410955250,-8752.9535849722469720,-51104.1214891146883019,-0.0425522220278085,0.8625068457526435,0.5763692733252821
60845.25000,803584869.1826417446136475,426772.9630939194466919,9898.9850351337645407,-38471.0633425817286479,-0.1020728340342211,0.8642450882703216,0.5931577910959202
60845.50000,803606469.1826417446136475,423913.7463352334452793,28570.1417034301557578,-25488.7332617073989240,-0.1628901133023506,0.8642759453523805,0.6086919873059871
60845.75000,803628069.1826417446136475,419726.3690445963293314,47222.9543358733208152,-12185.3876929568868945,-0.2250605607354913,0.8625357542390456,0.6228620536027034
60846.00000,803649669.1826417446136475,414180.9333087260602042,65818.4633785124315182,1408.1962527994253378,-0.2886475941214829,0.8589591462033412,0.6355438045835828
60846.25000,803671269.1826417446136475,407246.0629777219146490,84316.2997167622670531,15258.3653968861581234,-0.3537254671022882,0.8534813893991057,0.6465942150064808
60846.50000,803692869.1826417446136475,398888.6103641150984913,102674.7259397017478477,29328.1149402942428424,-0.4203851230661228,0.8460409568552680,0.6558445667108405
