epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
61083.25000,824148069.1826417446136475,-50635.8426621836551931,-351170.9716898159240372,-191284.7845673109404743,0.9660452426312814,-0.1037533255432373,-0.0194438109180070
61083.50000,824169669.1826417446136475,-29701.2995860181108583,-352905.5760633446043357,-191428.9229887095279992,0.9718794548199893,-0.0567937427563882,0.0061152296385567
61083.75000,824191269.1826417446136475,-8670.6012230531996465,-353622.0737361107021570,-191020.0666732462705113,0.9749428092627339,-0.0095026470561623,0.0317492147566677
61084.00000,824212869.1826417446136475,12396.0454205931146134,-353314.5116816345253028,-190057.2628579902229831,0.9752029104982241,0.0380076076422591,0.0573962084233431
61084.25000,824234469.1826417446136475,33437.7747586252808105,-351979.3989266913267784,-188540.9140731203660835,0.9726312462393545,0.0856213813269096,0.0829926453003111
61084.50000,824256069.1826417446136475,54393.1513467844633851,-349615.7790737777249888,-186472.8139793717127759,0.9672036445598272,0.1332196119408957,0.1084732751398553
61084.75000,824277669.1826417446136475,75200.2690175924944924,-346225.3052884562639520,-183856.1841312181786634,0.9589007801271514,0.1806797242287750,0.1337711332346886
61085.00000,824299269.1826417446136475,95796.8614372561860364,-341812.3167110456270166,-180695.7110659505706280,0.9477087246807612,0.2278755901243935,0.1588175403622490
61085.25000,824320869.1826417446136475,116120.4249789331370266,-336383.9151077619753778,-176997.5830452490190510,0.9336195358934689,0.2746775472680830,0.1835421355575716
61085.50000,824342469.1826417446136475,136108.3546679796127137,-329950.0404370703618042,-172769.5257058812421747,0.9166318776100764,0.3209524819509162,0.2078729448486601
61085.75000,824364069.1826417446136475,155698.0937905250466429,-322523.5438755205250345,-168020.8358114117290825,0.8967516632676783,0.3665639823293557,0.2317364887977564
61086.00000,824385669.1826417446136475,174827.2975669839652255,-314120.2567277450580150,-162762.4122394465666730,0.8739927131243684,0.4113725671093021,0.2550579312991887
61086.25000,824407269.1826417446136475,193434.0110770851315465,-304759.0535417221253738,-157006.7832911933073774,0.8483774147676101,0.4552359940566048,0.2777612715859403
61086.50000,824428869.1826417446136475,211456.8613837463781238,-294461.9076672794762999,-150768.1293743290880229,0.8199373752957733,0.4980096516380424,0.2997695807875154
61086.75000,824450469.1826417446136475,228835.2635419265716337,-283253.9374377478961833,-144062.3000887515372597,0.7887140526207667,0.5395470358301755,0.3210052836618367
61087.00000,824472069.1826417446136475,245509.6398988710716367,-271163.4411262033972889,-136906.8247400520194788,0.7547593525797953,0.5797003126619974,0.3413904853005333
61087.25000,824493669.1826417446136475,261421.6517985204409342,-258221.9188330928736832,-129320.9153196075785672,0.7181361780227349,0.6183209654007962,0.3608473416927360
61087.50000,824515269.1826417446136475,276514.4425009809201583,-244464.0795049094886053,-121325.4610248160170158,0.6789189158101528,0.6552605234799245,0.3792984720460622
61087.75000,824536869.1826417446136475,290732.8898246739991009,-229927.8313668579794466,-112943.0134494917001575,0.6371938477664544,0.6903713683443375,0.3966674097294477
61088.00000,824558469.1826417446136475,304023.8667219998314977,-214654.2541780069295783,-104197.7616535165143432,0.5930594721329480,0.7235076094078819,0.4128790876514674
61088.25000,824580069.1826417446136475,316336.5077177088824101,-198687.5518858042196371,-95115.4964224612485850,0.5466267229511735,0.7545260213463851,0.4278603528578345
61088.50000,824601669.1826417446136475,327622.4788806840078905,-182074.9844669958984014,-85723.5631511952233268,0.4980190761201380,0.7832870320635225,0.4415405041628230
61088.75000,824623269.1826417446136475,337836.2487752544111572,-164866.7779914338607341,-76050.8029287224781001,0.4473725325866514,0.8096557489155687,0.4538518457492682
61089.00000,824644869.1826417446136475,346935.3576533197192475,-147116.0122300966759212,-66127.4815623034228338,0.3948354712424543,0.8335030093117719,0.4647302489588314
61089.25000,824666469.1826417446136475,354880.6820144270895980,-128878.4854418042377802,-55985.2064531031865044,0.3405683665002689,0.8547064405941983,0.4741157139304881
61089.50000,824688069.1826417446136475,361636.6915803803130984,-110212.5563090010982705,-45656.8314200301319943,0.2847433682101927,0.8731515132927277,0.4819529224110875
61089.75000,824709669.1826417446136475,367171.6957114833057858,-91178.9633411722170422,-35176.3497571679254179,0.2275437444453758,0.8887325714776795,0.4881917729692881
61090.00000,824731269.1826417446136475,371458.0763342037098482,-71840.6224162482103566,-24578.7759985271659389,0.1691631905885528,0.9013538239964786,0.4927878899889919
61090.25000,824752869.1826417446136475,374472.5045554358512163,-52262.4034754708191031,-13900.0170461774760042,0.1098050110309938,0.9109302809331234,0.4957030982260371
61090.50000,824774469.1826417446136475,376196.1383046768023632,-32510.8877152694876713,-3176.7334886501103028,0.0496811825189191,0.9173886206492703,0.4969058553661297
61090.75000,824796069.1826417446136475,376614.7985676492098719,-12654.1069210178320645,7553.8079092485659203,-0.0109886893657578,0.9206679742159289,0.4963716358981044
61091.00000,824817669.1826417446136475,375719.1220462607452646,7238.7331466362211359,18253.8894308526214445,-0.0719785070198479,0.9207206158705595,0.4940832606815269
61091.25000,824839269.1826417446136475,373504.6883914641221054,27097.5431792138624587,28885.5041233765405195,-0.1330568957202896,0.9175125502642791,0.4900311677998336
61091.50000,824860869.1826417446136475,369972.1204972610576078,46851.6522535232361406,39410.5227008618821856,-0.1939884802718222,0.9110239896096501,0.4842136215997240
61091.75000,824882469.1826417446136475,365127.1567043986287899,66430.1188399699167348,49790.8642778196299332,-0.2545352064732649,0.9012497162957583,0.4766368581659882
61092.00000,824904069.1826417446136475,358980.6941291876137257,85762.0483863629633561,59988.6695536165352678,-0.3144576904551406,0.8881993289818791,0.4673151668015711
61092.25000,824925669.1826417446136475,351548.8026944624725729,104776.9149602155230241,69966.4750720429437933,-0.3735165794176317,0.8718973725534713,0.4562709083455430
61092.50000,824947269.1826417446136475,342852.7097863180097193,123404.8844651912513655,79687.3872112923127133,-0.4314739082669468,0.8523833544908395,0.4435344722946606
61092.75000,824968869.1826417446136475,332918.7557798987254500,141577.1370224173588213,89115.2546122522326186,-0.4880944380563317,0.8297116520753006,0.4291441756528677
61093.00000,824990469.1826417446136475,321778.3209649224299937,159226.1862212345295120,98214.8378253950359067,-0.5431469638115366,0.8039513164006793,0.4131461072027323
61093.25000,825012069.1826417446136475,309467.7246489919489250,176286.1930853760277387,106951.9750423107616371,-0.5964055812529933,0.7751857803233896,0.3955939214487753
61093.50000,825033669.1826417446136475,296028.0974216414615512,192693.2727638977812603,115293.7428738999296911,-0.6476509039512707,0.7435124782259916,0.3765485868064001
61093.75000,825055269.1826417446136475,281505.2277228423627093,208385.7921302568865940,123208.6112373484647833,-0.6966712244806972,0.7090423857900239,0.3560780927065743
61094.00000,825076869.1826417446136475,265949.3839776398381218,223304.6566502177447546,130666.5915142229350749,-0.7432636150609101,0.6718994879312147,0.3342571201905403
61094.25000,825098469.1826417446136475,249415.1136368800362106,237393.5850515811180230,137639.3772380576119758,-0.7872349649082575,0.6322201826442577,0.3111666802841941
61094.50000,825120069.1826417446136475,231961.0205076722486410,250599.3704889906221069,144100.4766580228751991,-0.8284029529796156,0.5901526278061828,0.2868937240097174
61094.75000,825141669.1826417446136475,213649.5217728385468945,262872.1270397533080541,150025.3366029339958914,-0.8665969559219078,0.5458560370704869,0.2615307273544553
61095.00000,825163269.1826417446136475,194546.5860937148390803,274165.5204878106596880,155391.4571351592312567,-0.9016588918035174,0.4994999299246569,0.2351752539164214
61095.25000,825184869.1826417446136475,174721.4541734435770195,284436.9824504731805064,160178.4965360202186275,-0.9334440005814441,0.4512633398600823,0.2079294973252346
61095.50000,825206469.1826417446136475,154246.3431366725708358,293647.9069757728138939,164368.3662030824343674,-0.9618215622534524,0.4013339834967333,0.1798998049404361
61095.75000,825228069.1826417446136475,133196.1360643799125683,301763.8287885604077019,167945.3150663013802841,-0.9866755532811402,0.3499073924990062,0.1511961838002236
61096.00000,825249669.1826417446136475,111648.0580166993022431,308754.5823938811663538,170896.0031462703482248,-1.0079052411917166,0.2971860092999601,0.1219317893775288
61096.25000,825271269.1826417446136475,89681.3398882950132247,314594.4412612777668983,173209.5638865176006220,-1.0254257163315923,0.2433782470404039,0.0922223974064985
61096.50000,825292869.1826417446136475,67376.8714748756174231,319262.2363180394750088,174877.6548955526668578,-1.0391683586234319,0.1886975138192694,0.0621858589179595
61096.75000,825314469.1826417446136475,44816.8451888742565643,322741.4529818720184267,175894.4967380574380513,-1.0490812359641606,0.1333612013624377,0.0319415386746470
61097.00000,825336069.1826417446136475,22084.3919482973942650,325020.3059680093429051,176256.8994204507616814,-1.0551294296664866,0.0775896385793230,0.0016097374395321
61097.25000,825357669.1826417446136475,-736.7891253689006135,326091.7911235022475012,175964.2762299844762310,-1.0572952812116814,0.0216050111443292,-0.0286889010856469
61097.50000,825379269.1826417446136475,-23562.8054297357775795,325953.7135757786454633,175018.6446103101479821,-1.0555785536167752,-0.0343697507412648,-0.0588339972281015
61097.75000,825400869.1826417446136475,-46309.9481013919867110,324608.6915431985398754,173424.6137951028649695,-1.0499965000279909,-0.0901121129316695,-0.0887060540557990
61098.00000,825422469.1826417446136475,-68895.0696459829487139,322064.1352463628281839,171189.3589768163801637,-1.0405838318134426,-0.1454011012699968,-0.1181870848391244
61098.25000,825444069.1826417446136475,-91235.9597244845062960,318332.2004849296063185,168322.5818621072976384,-1.0273925785024698,-0.2000184821777591,-0.1471612453526679
61098.50000,825465669.1826417446136475,-113251.7166813258663751,313429.7166084955097176,164836.4575600852549542,-1.0104918324581367,-0.2537499514235437,-0.1755154661664176
61098.75000,825487269.1826417446136475,-134863.1122565908881370,307378.0888123441254720,160745.5678642600832973,-0.9899673721987032,-0.3063863208334044,-0.2031400791649638
61099.00000,825508869.1826417446136475,-155992.9468086436972953,300203.1749280057265423,156066.8211226290441118,-0.9659211598023104,-0.3577246910659058,-0.2299294317066426
61099.25000,825530469.1826417446136475,-176566.3922954975569155,291935.1371509467717260,150819.3590404035930987,-0.9384707098093374,-0.4075695971535216,-0.2557824811434169
61099.50000,825552069.1826417446136475,-196511.3202325236052275,282608.2694475606549531,145024.4509229480463546,-0.9077483294252917,-0.4557341124046091,-0.2806033619161395
61099.75000,825573669.1826417446136475,-215758.6118686702393461,272260.8017031765193678,138705.3760380844469182,-0.8739002325436301,-0.5020408955597260,-0.3043019171659581
61100.00000,825595269.1826417446136475,-234242.4479092315887101,260934.6820022588653956,131887.2949514961219393,-0.8370855330463184,-0.5463231658938489,-0.3267941868061860
61100.25000,825616869.1826417446136475,-251900.5752638112753630,248675.3387602153816260,124597.1108604074543109,-0.7974751258781111,-0.5884255912415135,-0.3480028442695541
61100.50000,825638469.1826417446136475,-268674.5485143571277149,235531.4247432280681096,116863.3221135708299698,-0.7552504673890983,-0.6282050747710883,-0.3678575747191229
61100.75000,825660069.1826417446136475,-284509.9440772634116001,221554.5453033344238065,108715.8672519018873572,-0.7106022692941824,-0.6655314277495052,-0.3862953883844970
61101.00000,825681669.1826417446136475,-299356.5453716524643824,206798.9734130912984256,100185.9640299546445021,-0.6637291230753510,-0.7002879174310814,-0.4032608638014478
61101.25000,825703269.1826417446136475,-313168.4976924036745913,191321.3542934448341839,91305.9439766154973768,-0.6148360737843641,-0.7323716815458128,-0.4187063170788852
61101.50000,825724869.1826417446136475,-325904.4319143969914876,175180.4025843770359643,82109.0841211969236610,-0.5641331637488871,-0.7616940035701490,-0.4325918948380539
61101.75000,825746469.1826417446136475,-337527.5566080821445212,158436.5951016512408387,72629.4375443502940470,-0.5118339676073944,-0.7881804459288103,-0.4448855901050771
61102.00000,825768069.1826417446136475,-348005.7186138796387240,141151.8622515445458703,62901.6644107415122562,-0.4581541404065352,-0.8117708413497712,-0.4555631821090425
61102.25000,825789669.1826417446136475,-357311.4325894283247180,123389.2811371666030027,52960.8651018965028925,-0.4033100001103794,-0.8324191456865693,-0.4646081025923269
61102.50000,825811269.1826417446136475,-365421.8804948076722212,105212.7732859557872871,42842.4169942018197617,-0.3475171648383537,-0.8500931584932913,-0.4720112328043023
61102.75000,825832869.1826417446136475,-372318.8824032072443515,86686.8097621504857671,32581.8163213677908061,-0.2909892635291283,-0.8647741203698166,-0.4777706367625392
61103.00000,825854469.1826417446136475,-377988.8404062263434753,67876.1262066918570781,22214.5264265545774833,-0.2339367365995962,-0.8764561984911994,-0.4818912375777765
61103.25000,825876069.1826417446136475,-382422.6577140848967247,48845.4500782441173214,11775.8335515867220238,-0.1765657406268382,-0.8851458737196409,-0.4843844446129937
61103.50000,825897669.1826417446136475,-385615.6353237642906606,29659.2420623397229065,1300.7111346763872461,-0.1190771682390031,-0.8908612442156977,-0.4852677399577153
61103.75000,825919269.1826417446136475,-387567.3488373542204499,10381.4532815400925756,-9176.3066003107978759,-0.0616657913878629,-0.8936312614837224,-0.4845642331330803
61104.00000,825940869.1826417446136475,-388281.5081565064610913,-8924.7004110804809898,-19621.2411747778169229,-0.0045195331378570,-0.8934949152927572,-0.4823021931001963
61104.25000,825962469.1826417446136475,-387765.8028573460760526,-28196.9461291269763024,-30000.7761135955224745,0.0521811299143447,-0.8905003839581298,-0.4785145665524311
61104.50000,825984069.1826417446136475,-386031.7360639914404601,-47374.1430674514485872,-40282.3527286055104923,0.1082636353190792,-0.8847041660603505,-0.4732384911428464
61104.75000,826005669.1826417446136475,-383094.4495960524654947,-66396.4527995265816571,-50434.2554066828452051,0.1635636758376657,-0.8761702088595658,-0.4665148117583500
61105.00000,826027269.1826417446136475,-378972.5430678787524812,-85205.4908415020327084,-60425.6865497964536189,0.2179254194877027,-0.8649690475637737,-0.4583876072697866
61105.25000,826048869.1826417446136475,-373687.8894757835660130,-103744.4598579595476622,-70226.8314662614284316,0.2712016160870571,-0.8511769682207927,-0.4489037343642958
61105.50000,826070469.1826417446136475,-367265.4496292015537620,-121958.2651437339518452,-79808.9136454923136625,0.3232535993723594,-0.8348752054567086,-0.4381123941712763
61105.75000,826092069.1826417446136475,-359733.0875725313089788,-139793.6132408710545860,-89144.2409618675883394,0.3739511949376046,-0.8161491846293906,-0.4260647264555312
61106.00000,826113669.1826417446136475,-351121.3889135955250822,-157199.0947381395089906,-98206.2434461624361575,0.4231725450575045,-0.7950878162671206,-0.4128134352028492
61106.25000,826135269.1826417446136475,-341463.4837299963692203,-174125.2524523069441784,-106969.5033355904888595,0.4708038619297021,-0.7717828489848012,-0.3984124484996401
61106.50000,826156869.1826417446136475,-330794.8754732219967991,-190524.6363065972109325,-115409.7781666073860833,0.5167391210340576,-0.7463282854597585,-0.3829166147325423
61106.75000,826178469.1826417446136475,-319153.2770383000024594,-206351.8463042347284500,-123504.0177095145481871,0.5608797062102219,-0.7188198645428884,-0.3663814363244346
61107.00000,826200069.1826417446136475,-306578.4549192414269783,-221563.5650463155761827,-131230.3755621393793263,0.6031340177410121,-0.6893546112063501,-0.3488628414932225
61107.25000,826221669.1826417446136475,-293112.0821316902874969,-236118.5812664866389241,-138568.2162232727278024,0.6434170542431400,-0.6580304548045808,-0.3304169938773259
61107.50000,826243269.1826417446136475,-278797.6003573156194761,-249977.8058534161827993,-145498.1184570530313067,0.6816499785531852,-0.6249459150600423,-0.3111001393201215
61107.75000,826264869.1826417446136475,-263680.0915518415858969,-263104.2818092559464276,-152001.8757390440441668,0.7177596770999453,-0.5901998542785213,-0.2909684886428203
61108.00000,826286469.1826417446136475,-247806.1590615121822339,-275463.1895515624200925,-158062.4945452209212817,0.7516783215191719,-0.5538912935413621,-0.2700781348544706
61108.25000,826308069.1826417446136475,-231223.8181117943895515,-287021.8489106047782116,-163664.1912081636546645,0.7833429405032057,-0.5161192900112448,-0.2484850029472948
61108.50000,826329669.1826417446136475,-213982.3953678072430193,-297749.7191067755920812,-168792.3880221843719482,0.8126950091328816,-0.4769828720029970,-0.2262448301922084
61108.75000,826351269.1826417446136475,-196132.4371167296194471,-307618.3979160420713015,-173433.7092319515941199,0.8396800622406300,-0.4365810280847208,-0.2034131746676155
61109.00000,826372869.1826417446136475,-177725.6254886263341177,-316601.6211475850432180,-177575.9774888188694604,0.8642473376814684,-0.3950127461925377,-0.1800454496282343
61109.25000,826394469.1826417446136475,-158814.7020115781924687,-324675.2634684374206699,-181208.2113062264979817,0.8863494547910437,-0.3523770985146995,-0.1561969812207358
61109.50000,826416069.1826417446136475,-139453.3976890154881403,-331817.3415163145982660,-184320.6239908744755667,0.9059421327683640,-0.3087733677287470,-0.1319230869810014
61109.75000,826437669.1826417446136475,-119696.3686900427856017,-338008.0201448642765172,-186904.6244703094125725,0.9229839532452113,-0.2643012100318236,-0.1072791724886931
61110.00000,826459269.1826417446136475,-99599.1366561224422185,-343229.6225456061656587,-188952.8203802746720612,0.9374361708844181,-0.2190608502696049,-0.0823208434984332
61110.25000,826480869.1826417446136475,-79218.0325485490757274,-347466.6448879571980797,-190459.0237166306469589,0.9492625754812302,-0.1731533043306142,-0.0571040308063803
61110.50000,826502469.1826417446136475,-58610.1428897128862445,-350705.7760126744396985,-191418.2592966865049675,0.9584294087131910,-0.1266806238143814,-0.0316851250384664
61110.75000,826524069.1826417446136475,-37833.2571865252393764,-352935.9226042455993593,-191826.7762130660703406,0.9649053383796228,-0.0797461577916303,-0.0061211184559126
61111.00000,826545669.1826417446136475,-16945.8152662153443089,-354148.2401534080854617,-191682.0623993180342950,0.9686614926749466,-0.0324548262432002,0.0195302492394747
61111.25000,826567269.1826417446136475,3993.1467969595078102,-354336.1699011299642734,-190982.8623598563135602,0.9696715567319605,0.0150866005143071,0.0452103442558362
61111.50000,826588869.1826417446136475,24924.0535302484095155,-353495.4818289793329313,-189729.1980469332193024,0.9679119333306755,0.0627692224370177,0.0708594945370956
61111.75000,826610469.1826417446136475,45786.8510891354526393,-351624.3236267525935546,-187922.3927936510590371,0.9633619692724201,0.1104817367959873,0.0964168515721471
61112.00000,826632069.1826417446136475,66521.0738926286285277,-348723.2754254921455868,-185565.0981340089638252,0.9560042484424544,0.1581101784778483,0.1218202619059174
61112.25000,826653669.1826417446136475,87065.9183135300554568,-344795.4099316859501414,-182661.3232582445489243,0.9458249520072795,0.2055376808261835,0.1470061522949263
61112.50000,826675269.1826417446136475,107360.3248724299774040,-339846.3574360479833558,-179216.4667641059495509,0.9328142854874384,0.2526442647916267,0.1719094326842677
61112.75000,826696869.1826417446136475,127343.0703695386182517,-333884.3749971114448272,-175237.3502719242242165,0.9169669715923129,0.2993066646247945,0.1964634214008799
61113.00000,826718469.1826417446136475,146952.8713537851290312,-326920.4189172348706052,-170732.2533742620435078,0.8982828066785850,0.3453981988325774,0.2205997971804085
61113.25000,826740069.1826417446136475,166128.5002696395968087,-318968.2194354819948785,-165710.9492891066474840,0.8767672774886411,0.3907886954904223,0.2442485827987141
61113.50000,826761669.1826417446136475,184808.9155351960216649,-310044.3563623287482187,-160184.7404814127658028,0.8524322334251115,0.4353444813156843,0.2673381651933076
61113.75000,826783269.1826417446136475,202933.4066856249701232,-300168.3341755129513331,-154166.4934115947980899,0.8252966080177991,0.4789284440892344,0.2897953569961716
61114.00000,826804869.1826417446136475,220441.7555601735657547,-289362.6548892883001827,-147670.6714640129648615,0.7953871814586727,0.5214001779788709,0.3115455043124643
61114.25000,826826469.1826417446136475,237274.4143146378628444,-277652.8868052851175889,-140713.3650061109219678,0.7627393741321784,0.5626162210627943,0.3325126453667241
61114.50000,826848069.1826417446136475,253372.7008013950544409,-265067.7270576485316269,-133312.3174327603774145,0.7273980589885640,0.6024303938057152,0.3526197242637605
61114.75000,826869669.1826417446136475,268679.0115733753773384,-251639.0556850489520002,-125486.9459643629670609,0.6894183784504441,0.6406942463469288,0.3717888635467157
61115.00000,826891269.1826417446136475,283137.0524358188849874,-237401.9788055466779042,-117258.3558957111672498,0.6488665493775096,0.6772576211734495,0.3899416984580040
61115.25000,826912869.1826417446136475,296692.0860910345800221,-222394.8583460228692275,-108649.3469402666378301,0.6058206375276077,0.7119693360381978,0.4069997748050976
61115.50000,826934469.1826417446136475,309291.1959994459175505,-206659.3256954427051824,-99684.4102863865991822,0.5603712810477296,0.7446779898211550,0.4228850110944514
61115.75000,826956069.1826417446136475,320883.5651201561558992,-190240.2766204254876357,-90389.7149832032591803,0.5126223409255923,0.7752328914097339,0.4375202241222016
61116.00000,826977669.1826417446136475,331420.7677040779963136,-173185.8448123952839524,-80793.0823093957442325,0.4626914551681753,0.8034851085945784,0.4508297155054790
61116.25000,826999269.1826417446136475,340857.0718032506410964,-155547.3515372649999335,-70923.9468525623960886,0.4107104728656336,0.8292886305343625,0.4627399147595486
61116.50000,827020869.1826417446136475,349149.7496443478157744,-137379.2290375175070949,-60813.3031432317002327,0.3568257444180763,0.8525016335683567,0.4731800724963536
61116.75000,827042469.1826417446136475,356259.3925109636038542,-118738.9156011176091852,-50493.6368495701754000,0.3011982450431863,0.8729878361716071,0.4820829952055400
61117.00000,827064069.1826417446136475,362150.2263019749079831,-99686.7205610861710738,-39998.8397455679369159,0.2440035106454463,0.8906179247973044,0.4893858109721811
61117.25000,827085669.1826417446136475,366790.4235112941241823,-80285.6579274420801084,-29364.1079177543288097,0.1854313677913301,0.9052710284522458,0.4950307534872134
61117.50000,827107269.1826417446136475,370152.4070171875646338,-60601.2478709645583876,-18625.8229683030294836,0.1256854433440620,0.9168362162239898,0.4989659498989166
61117.75000,827128869.1826417446136475,372213.1408084674039856,-40701.2858701306904550,-7821.4163014424730136,0.0649824441007076,0.9252139888690581,0.5011461965630389
61118.00000,827150469.1826417446136475,372954.4026239569648169,-20655.5799834344470582,3010.7830633340277018,0.0035512022656669,0.9303177332191379,0.5015337056934522
61118.25000,827172069.1826417446136475,372363.0334579768241383,-535.6574016649985879,13831.7163337231504556,-0.0583685111633272,0.9320751067072111,0.5000988053720593
61118.50000,827193669.1826417446136475,370431.1590012023225427,19585.5578529265731049,24601.7772458019680926,-0.1205273963254183,0.9304293189462014,0.4968205754361170
61118.75000,827215269.1826417446136475,367156.3783496473915875,39634.0935061734489864,35281.0072559288673801,-0.1826682421255789,0.9253402781281949,0.4916874024756990
61119.00000,827236869.1826417446136475,362541.9157246800605208,59535.3006399529404007,45829.3017069134075427,-0.2445277292544290,0.9167855721023922,0.4846974385587406
61119.25000,827258469.1826417446136475,356596.7314971621381119,79214.2444609449303243,56206.6247405763206189,-0.3058383900677584,0.9047612573153988,0.4758589503335659
61119.50000,827280069.1826417446136475,349335.5894855284714140,98596.1098296943237074,66373.2304677748325048,-0.3663306913543743,0.8892824332695868,0.4651905477790436
61119.75000,827301669.1826417446136475,340779.0782805151538923,117606.6167242270312272,76289.8877080247184495,-0.4257352016843136,0.8703835856163546,0.4527212849831702
61120.00000,827323269.1826417446136475,330953.5852109718834981,136172.4405138739384711,85918.1054832133377204,-0.4837848021215365,0.8481186872239811,0.4384906287969728
61120.25000,827344869.1826417446136475,319891.2224737008218654,154221.6317602271155920,95220.3563994485739386,-0.5402168975492830,0.8225610532281210,0.4225482948638996
61120.50000,827366469.1826417446136475,307629.7058778834179975,171684.0302496251824778,104160.2950801738916198,-0.5947755859642739,0.7938029528922077,0.4049539541960440
61120.75000,827388069.1826417446136475,294212.1875553519930691,188491.6680953398463316,112702.9689205809117993,-0.6472137449389695,0.7619549878373147,0.3857768170259246
61121.00000,827409669.1826417446136475,279687.0448414286365733,204579.1570219836430624,120815.0186141926824348,-0.6972949975462522,0.7271452522406494,0.3650951037983671
61121.25000,827431269.1826417446136475,264107.6282965106074698,219884.0553407570696436,128464.8661455586698139,-0.7447955245891117,0.6895182961085990,0.3429954159596053
61121.50000,827452869.1826417446136475,247531.9724975718709175,234347.2106307158246636,135622.8882415039115585,-0.7895056955062139,0.6492339170940226,0.3195720213394810
61121.75000,827474469.1826417446136475,230022.4737585124385078,247913.0747271722939331,142261.5736096681794152,-0.8312314965958830,0.6064658095118078,0.2949260703970782
61122.00000,827496069.1826417446136475,211645.5393283705634531,260529.9882617297989782,148355.6626549476641230,-0.8697957418403393,0.5614001012442261,0.2691647604423066
61122.25000,827517669.1826417446136475,192471.2128616416302975,272150.4326714808703400,153882.2687367186008487,-0.9050390583244463,0.5142338099525322,0.2424004650778879
61122.50000,827539269.1826417446136475,172572.7810574686445761,282731.2482704533613287,158820.9803978517593350,-0.9368206446936184,0.4651732495416430,0.2147498456044355
61122.75000,827560869.1826417446136475,152026.3663330149138346,292233.8176301502971910,163153.9443477408494800,-0.9650188070096255,0.4144324163019570,0.1863329600826175
61123.00000,827582469.1826417446136475,130910.5102449001278728,300624.2141269827843644,166865.9293050907435827,-0.9895312815272221,0.3622313817410582,0.1572723842477007
61123.25000,827604069.1826417446136475,109305.7521191338601056,307873.3160653432714753,169944.3710934561677277,-1.0102753581761355,0.3087947160061106,0.1276923566302630
61123.50000,827625669.1826417446136475,87294.2070151105726836,313956.8872631043195724,172379.3996273334487341,-1.0271878217999677,0.2543499621963969,0.0977179581698892
61123.75000,827647269.1826417446136475,64959.1467548731670831,318855.6253833839436993,174163.8486254794988781,-1.0402247304448351,0.1991261780091510,0.0674743344438026
61124.00000,827668869.1826417446136475,42384.5873169465485262,322555.1796097223414108,175293.2490404140844475,-1.0493610512357419,0.1433525573082896,0.0370859665073752
61124.25000,827690469.1826417446136475,19654.8854451792176405,325046.1394928081426769,175765.8073003256577067,-1.0545901747259616,0.0872571403735125,0.0066759942645524
61124.50000,827712069.1826417446136475,-3145.6531244786565367,326323.9969456960097887,175582.3695226170239039,-1.0559233281358840,0.0310656180629501,-0.0236344055953437
61124.75000,827733669.1826417446136475,-25933.1518459486869688,326389.0834461766644381,174746.3728858712129295,-1.0533889067545279,-0.0249997679151211,-0.0537265866513747
61125.00000,827755269.1826417446136475,-48624.5263799201347865,325246.4845198571565561,173263.7853397038124967,-1.0470317411480303,-0.0807212291619122,-0.0834849457642307
61125.25000,827776869.1826417446136475,-71137.8312316953961272,322905.9335434703971259,171143.0347997987410054,-1.0369123157907805,-0.1358863418264120,-0.1127973840757156
61125.50000,827798469.1826417446136475,-93392.5891093795653433,319381.6868316206382588,168394.9289222554070875,-1.0231059525070072,-0.1902888691984351,-0.1415557188135964
61125.75000,827820069.1826417446136475,-115310.1023661493527470,314692.3818652862100862,165032.5664846841827966,-1.0057019698004481,-0.2437295010263862,-0.1696560492219320
61126.00000,827841669.1826417446136475,-136813.7461047513352241,308860.8803967118146829,161071.2413265771756414,-0.9848028268638993,-0.2960165155624813,-0.1969990801905390
61126.25000,827863269.1826417446136475,-157829.2426887802430429,301914.0980328716104850,156528.3397236829914618,-0.9605232589142926,-0.3469663705295453,-0.2234904071783194
61126.50000,827884869.1826417446136475,-178284.9175275205343496,293882.8217672059545293,151423.2319949928205460,-0.9329894085662415,-0.3964042290258197,-0.2490407658556016
61126.75000,827906469.1826417446136475,-198111.9360844478360377,284801.5168040461139753,145777.1590701789245941,-0.9023379562941541,-0.4441644259089333,-0.2735662495711425
61127.00000,827928069.1826417446136475,-217244.5221101683273446,274708.1239076858619228,139613.1146827233314980,-0.8687152516793676,-0.4900908794979661,-0.2969884973195660
61127.25000,827949669.1826417446136475,-235620.1571255677263252,263643.8484126021503471,132955.7238015019684099,-0.8322764461162552,-0.5340374525731812,-0.3192348543832527
61127.50000,827971269.1826417446136475,-253179.7611874856520444,251652.9419555036583915,125831.1178723928751424,-0.7931846269647254,-0.5758682657054693,-0.3402385072863566
61127.75000,827992869.1826417446136475,-269867.8549644773593172,238782.4779348659503739,118266.8074119138327660,-0.7516099527734762,-0.6154579649799978,-0.3599385941639343
61128.00000,828014469.1826417446136475,-285632.7031408693292178,225082.1216691076406278,110291.5524765455193119,-0.7077287891291287,-0.6526919452582466,-0.3782802911512037
61128.25000,828036069.1826417446136475,-300426.4391594252083451,210603.8962090819259174,101935.2315232321416261,-0.6617228448949845,-0.6874665292727503,-0.3952148749486533
